trial_type_id,full_phrase,full_phrase_language,point_of_disambiguation,vanilla_trial,target_side,lab_trial_id,condition,dataset_id,distractor_id,target_id,aoi_region_set_id,trial_type_aux_data
0,Look! She can clean,eng,14807,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
1,Look! She can clean,eng,14808,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
2,Look! She can clean,eng,14812,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
3,Look! She can clean,eng,14812,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
4,Look! She can clean,eng,14814,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
5,Look! She can clean,eng,14814,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
6,Look! She can clean,eng,14815,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
7,Look! She can clean,eng,14815,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
8,Look! She can clean,eng,14816,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
9,Look! She can clean,eng,14817,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
10,Look! She can clean,eng,14817,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
11,Look! She can clean,eng,14818,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
12,Look! She can clean,eng,14818,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
13,Look! She can clean,eng,14819,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
14,Look! She can clean,eng,14819,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
15,Look! She can clean,eng,14820,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
16,Look! She can clean,eng,14820,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
17,Look! She can clean,eng,14822,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
18,Look! She can clean,eng,14823,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
19,Look! She can clean,eng,14824,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
20,Look! She can clean,eng,14825,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
21,Look! She can clean,eng,14825,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
22,Look! She can clean,eng,14826,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
23,Look! She can clean,eng,14827,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
24,Look! She can clean,eng,14828,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
25,Look! She can clean,eng,14828,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
26,Look! She can clean,eng,14829,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
27,Look! She can clean,eng,14829,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
28,Look! She can clean,eng,14830,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
29,Look! She can clean,eng,14831,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
30,Look! She can clean,eng,14832,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
31,Look! She can clean,eng,14834,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
32,Look! She can clean,eng,14834,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
33,Look! She can clean,eng,14835,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
34,Look! She can clean,eng,14835,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
35,Look! She can clean,eng,14838,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
36,Look! She can clean,eng,14838,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
37,Look! She can clean,eng,14843,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
38,Look! She can clean,eng,14846,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
39,Look! She can clean,eng,14864,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
40,Look! She can clean,eng,14872,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
41,Look! She can clean,eng,14892,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
42,Look! She can clean,eng,14897,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
43,Look! She can clean,eng,14900,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
44,Look! She can clean,eng,14901,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
45,Look! She can clean,eng,14901,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
46,Look! She can clean,eng,14904,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
47,Look! She can clean,eng,14904,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
48,Look! She can clean,eng,14905,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
49,Look! She can clean,eng,14906,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
50,Look! She can clean,eng,14907,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
51,Look! She can clean,eng,14907,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
52,Look! She can clean,eng,14908,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
53,Look! She can clean,eng,14910,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
54,Look! She can clean,eng,14911,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
55,Look! She can clean,eng,14911,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
56,Look! She can clean,eng,14912,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
57,Look! She can clean,eng,14912,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
58,Look! She can clean,eng,14913,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
59,Look! She can clean,eng,14913,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
60,Look! She can clean,eng,14914,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
61,Look! She can clean,eng,14915,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
62,Look! She can clean,eng,14915,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
63,Look! She can clean,eng,14916,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
64,Look! She can clean,eng,14916,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
65,Look! She can clean,eng,14917,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
66,Look! She can clean,eng,14917,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
67,Look! She can clean,eng,14918,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
68,Look! She can clean,eng,14919,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
69,Look! She can clean,eng,14919,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
70,Look! She can clean,eng,14922,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
71,Look! She can clean,eng,16964,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
72,Look! She can clean,eng,16964,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
73,Look! She can clean,eng,17330,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
74,Look! She can clean,eng,19258,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
75,Look! She can clean,eng,23629,TRUE,right,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
76,Look! She can clean,eng,27815,TRUE,left,clean_can-clean_read_distractor,correctly pronounced x regular,0,14,0,0,NA
77,Look! She can cline,eng,14812,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
78,Look! She can cline,eng,14812,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
79,Look! She can cline,eng,14813,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
80,Look! She can cline,eng,14814,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
81,Look! She can cline,eng,14815,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
82,Look! She can cline,eng,14815,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
83,Look! She can cline,eng,14816,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
84,Look! She can cline,eng,14817,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
85,Look! She can cline,eng,14817,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
86,Look! She can cline,eng,14818,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
87,Look! She can cline,eng,14818,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
88,Look! She can cline,eng,14819,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
89,Look! She can cline,eng,14819,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
90,Look! She can cline,eng,14820,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
91,Look! She can cline,eng,14820,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
92,Look! She can cline,eng,14821,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
93,Look! She can cline,eng,14821,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
94,Look! She can cline,eng,14822,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
95,Look! She can cline,eng,14822,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
96,Look! She can cline,eng,14823,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
97,Look! She can cline,eng,14824,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
98,Look! She can cline,eng,14824,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
99,Look! She can cline,eng,14825,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
100,Look! She can cline,eng,14825,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
101,Look! She can cline,eng,14826,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
102,Look! She can cline,eng,14826,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
103,Look! She can cline,eng,14827,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
104,Look! She can cline,eng,14827,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
105,Look! She can cline,eng,14828,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
106,Look! She can cline,eng,14828,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
107,Look! She can cline,eng,14830,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
108,Look! She can cline,eng,14831,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
109,Look! She can cline,eng,14831,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
110,Look! She can cline,eng,14836,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
111,Look! She can cline,eng,14839,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
112,Look! She can cline,eng,14842,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
113,Look! She can cline,eng,14842,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
114,Look! She can cline,eng,14844,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
115,Look! She can cline,eng,14852,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
116,Look! She can cline,eng,14854,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
117,Look! She can cline,eng,14862,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
118,Look! She can cline,eng,14866,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
119,Look! She can cline,eng,14871,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
120,Look! She can cline,eng,14882,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
121,Look! She can cline,eng,14888,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
122,Look! She can cline,eng,14889,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
123,Look! She can cline,eng,14900,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
124,Look! She can cline,eng,14901,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
125,Look! She can cline,eng,14901,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
126,Look! She can cline,eng,14903,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
127,Look! She can cline,eng,14904,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
128,Look! She can cline,eng,14904,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
129,Look! She can cline,eng,14905,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
130,Look! She can cline,eng,14905,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
131,Look! She can cline,eng,14906,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
132,Look! She can cline,eng,14907,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
133,Look! She can cline,eng,14908,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
134,Look! She can cline,eng,14909,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
135,Look! She can cline,eng,14909,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
136,Look! She can cline,eng,14910,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
137,Look! She can cline,eng,14910,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
138,Look! She can cline,eng,14911,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
139,Look! She can cline,eng,14912,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
140,Look! She can cline,eng,14912,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
141,Look! She can cline,eng,14913,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
142,Look! She can cline,eng,14913,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
143,Look! She can cline,eng,14914,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
144,Look! She can cline,eng,14915,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
145,Look! She can cline,eng,14916,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
146,Look! She can cline,eng,14916,FALSE,right,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
147,Look! She can cline,eng,14917,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
148,Look! She can cline,eng,14919,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
149,Look! She can cline,eng,14921,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
150,Look! She can cline,eng,17540,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
151,Look! She can cline,eng,18332,FALSE,left,clean_can-cline_read_distractor,mispronounced x regular,0,14,1,0,NA
152,Look! She can joomp,eng,14811,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
153,Look! She can joomp,eng,14811,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
154,Look! She can joomp,eng,14813,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
155,Look! She can joomp,eng,14814,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
156,Look! She can joomp,eng,14815,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
157,Look! She can joomp,eng,14817,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
158,Look! She can joomp,eng,14818,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
159,Look! She can joomp,eng,14818,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
160,Look! She can joomp,eng,14819,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
161,Look! She can joomp,eng,14820,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
162,Look! She can joomp,eng,14820,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
163,Look! She can joomp,eng,14821,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
164,Look! She can joomp,eng,14821,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
165,Look! She can joomp,eng,14822,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
166,Look! She can joomp,eng,14822,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
167,Look! She can joomp,eng,14823,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
168,Look! She can joomp,eng,14823,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
169,Look! She can joomp,eng,14824,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
170,Look! She can joomp,eng,14824,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
171,Look! She can joomp,eng,14825,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
172,Look! She can joomp,eng,14825,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
173,Look! She can joomp,eng,14826,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
174,Look! She can joomp,eng,14827,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
175,Look! She can joomp,eng,14828,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
176,Look! She can joomp,eng,14829,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
177,Look! She can joomp,eng,14829,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
178,Look! She can joomp,eng,14830,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
179,Look! She can joomp,eng,14830,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
180,Look! She can joomp,eng,14832,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
181,Look! She can joomp,eng,14834,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
182,Look! She can joomp,eng,14834,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
183,Look! She can joomp,eng,14835,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
184,Look! She can joomp,eng,14836,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
185,Look! She can joomp,eng,14837,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
186,Look! She can joomp,eng,14838,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
187,Look! She can joomp,eng,14845,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
188,Look! She can joomp,eng,14847,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
189,Look! She can joomp,eng,14848,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
190,Look! She can joomp,eng,14853,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
191,Look! She can joomp,eng,14857,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
192,Look! She can joomp,eng,14887,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
193,Look! She can joomp,eng,14889,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
194,Look! She can joomp,eng,14892,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
195,Look! She can joomp,eng,14893,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
196,Look! She can joomp,eng,14896,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
197,Look! She can joomp,eng,14899,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
198,Look! She can joomp,eng,14900,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
199,Look! She can joomp,eng,14900,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
200,Look! She can joomp,eng,14903,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
201,Look! She can joomp,eng,14904,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
202,Look! She can joomp,eng,14905,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
203,Look! She can joomp,eng,14905,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
204,Look! She can joomp,eng,14907,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
205,Look! She can joomp,eng,14907,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
206,Look! She can joomp,eng,14908,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
207,Look! She can joomp,eng,14908,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
208,Look! She can joomp,eng,14909,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
209,Look! She can joomp,eng,14910,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
210,Look! She can joomp,eng,14911,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
211,Look! She can joomp,eng,14911,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
212,Look! She can joomp,eng,14912,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
213,Look! She can joomp,eng,14913,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
214,Look! She can joomp,eng,14914,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
215,Look! She can joomp,eng,14915,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
216,Look! She can joomp,eng,14915,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
217,Look! She can joomp,eng,14916,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
218,Look! She can joomp,eng,14917,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
219,Look! She can joomp,eng,14917,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
220,Look! She can joomp,eng,14918,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
221,Look! She can joomp,eng,14919,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
222,Look! She can joomp,eng,14920,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
223,Look! She can joomp,eng,14920,FALSE,right,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
224,Look! She can joomp,eng,14921,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
225,Look! She can joomp,eng,15428,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
226,Look! She can joomp,eng,19813,FALSE,left,jump_can-joomp_run_distractor,mispronounced x regular,0,17,6,0,NA
227,Look! She can jump,eng,14799,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
228,Look! She can jump,eng,14810,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
229,Look! She can jump,eng,14810,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
230,Look! She can jump,eng,14811,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
231,Look! She can jump,eng,14812,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
232,Look! She can jump,eng,14812,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
233,Look! She can jump,eng,14814,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
234,Look! She can jump,eng,14814,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
235,Look! She can jump,eng,14815,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
236,Look! She can jump,eng,14815,TRUE,right,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
237,Look! She can jump,eng,14816,TRUE,left,jump_can-jump_run_distractor,correctly pronounced x regular,0,17,7,0,NA
