bank,item,a,d
eng_production_pruned,bring,3.6629116467841176,-3.516172391390601
eng_production_pruned,broken,3.7938557895293603,-1.6956779691207502
eng_production_pruned,broom,2.721630325535836,-1.2714618652980638
eng_production_pruned,brother,1.3486854232007344,-1.4713073150618239
eng_production_pruned,brown,2.8538085982878423,-2.8424970543165484
eng_production_pruned,brush,3.127706104030975,-0.4415246820817443
eng_production_pruned,bubbles,2.6115842614760583,1.3051558978340032
eng_production_pruned,bucket,3.3144414201345294,-2.755754444756285
eng_production_pruned,bug,2.7392728829368225,-0.22258288116094083
eng_production_pruned,build,4.109671559015018,-4.264399232642677
eng_production_pruned,bump,2.5530344556873907,-2.0455805158100326
eng_production_pruned,bunny,2.7449958286383094,0.23474732590124658
eng_production_pruned,bus,2.7749573862223706,-0.011195958105140832
eng_production_pruned,but,2.740826125264803,-5.202062348709819
eng_production_pruned,butter,3.1157417244985477,-1.8690353316124722
eng_production_pruned,butterfly,3.202285157725177,-1.1548106044526445
eng_production_pruned,buttocks/bottom*,3.0620585930606987,-0.6308438607183682
eng_production_pruned,button,2.689167743638461,-0.4930119836322086
eng_production_pruned,buy,3.302211110813892,-3.619802975796772
eng_production_pruned,by,2.6084382153796373,-3.5464373330747176
eng_production_pruned,bye,1.9993437256177211,3.127530302868595
eng_production_pruned,cake,3.5306483225618384,-0.7182813485927411
eng_production_pruned,call (on phone),2.348257749111012,-1.067599217251607
eng_production_pruned,camera,3.824198668475231,-2.9275444119190914
eng_production_pruned,camping,2.236517449991794,-4.217092057132235
eng_production_pruned,can (auxiliary),3.513635209960014,-3.868721442090584
eng_production_pruned,can (object),3.044401889331416,-3.2019266120643484
eng_production_pruned,candy,2.6552850753697985,-0.7538424300271956
eng_production_pruned,car,3.0505052805178257,1.9223434478732466
eng_production_pruned,careful,3.821656954327652,-3.258060571797708
eng_production_pruned,carrots,3.919010509133896,-1.8680380733687363
eng_production_pruned,carry,4.088653134841908,-3.0976452075059115
eng_production_pruned,cat,2.0384485566630426,1.2685307556784833
eng_production_pruned,catch,3.703711395608946,-2.8056701530161776
eng_production_pruned,cereal,3.123086261406792,-0.5736216672810163
eng_production_pruned,chair,4.3838516167445505,0.10668619829805975
eng_production_pruned,chalk,2.4405112896573824,-2.517616117441102
eng_production_pruned,chase,3.1495337609481546,-3.634753508234457
eng_production_pruned,cheek,3.1799154513526457,-1.3253747631946107
eng_production_pruned,cheerios,1.96958483698838,-0.783903416379351
eng_production_pruned,cheese,2.8851743072535743,1.4513252558129692
eng_production_pruned,chicken (animal),3.210593824460736,-1.025442041837989
eng_production_pruned,chicken (food),3.454905690506954,-1.006285345164639
eng_production_pruned,child,2.6640455210164506,-4.529629132661957
eng_production_pruned,child's own name,2.3919073088257474,0.4897942463222683
eng_production_pruned,chin,3.1985345342136156,-1.5799560352201951
eng_production_pruned,chocolate,3.109502544293061,-2.1210594121483575
eng_production_pruned,choo choo,1.9957295129999735,0.5489169668108899
eng_production_pruned,church*,1.8198071701333083,-1.931182365557704
eng_production_pruned,circus,2.5441492073784744,-4.362759014966987
eng_production_pruned,clap,3.1077139586995632,-1.4177944606253534
eng_production_pruned,clean (action),4.214752896836485,-2.2807103913679696
eng_production_pruned,clean (description),4.32678398487787,-2.1408168242632515
eng_production_pruned,climb,4.524043365796469,-3.5372228497415
eng_production_pruned,clock,2.399432844394828,-0.728122789119655
eng_production_pruned,close,3.3726160737209985,-1.9210307602513292
eng_production_pruned,closet,4.7993173970479654,-4.140591111479971
eng_production_pruned,cloud,3.223350713525253,-2.3867052527879995
eng_production_pruned,clown,2.5411226993778384,-2.6556104827986062
eng_production_pruned,coat,2.6991938624842065,-0.8001917195692562
eng_production_pruned,cockadoodledoo,1.6581279551142913,-1.1167890042668944
eng_production_pruned,coffee,2.720757802940648,-1.8186531276601945
eng_production_pruned,coke,1.427963893759172,-1.947258383555274
eng_production_pruned,cold,3.4472378011560045,-0.11268583966920327
eng_production_pruned,comb,2.9178972900319513,-1.9010004246966428
eng_production_pruned,cook,3.5834203608948547,-2.4872215648044116
eng_production_pruned,cookie,2.9141112253318378,1.5619884791610905
eng_production_pruned,corn,3.4852640946834232,-1.783868211608315
eng_production_pruned,couch,3.7725173935366296,-2.2176546476338683
eng_production_pruned,could,3.159155362589959,-6.191158658152621
eng_production_pruned,country,3.1042946116903254,-6.913110306176148
eng_production_pruned,cover,4.1163656457622055,-4.7064034838211875
eng_production_pruned,cow,3.052185112614423,0.506054822527699
eng_production_pruned,cowboy,2.7416561787312,-4.427705861500457
eng_production_pruned,cracker,2.5333090458012544,0.8819722404395257
eng_production_pruned,crayon,3.5388943482305755,-1.2526132183720522
eng_production_pruned,crib,3.083443374467438,-2.415745904734055
eng_production_pruned,cry,4.080677181997217,-1.674425070261568
eng_production_pruned,cup,3.381161510063063,0.8284555462986459
eng_production_pruned,cut,3.9189422382353474,-3.6374147746325853
eng_production_pruned,cute,2.4896698957920256,-2.545784084263735
eng_production_pruned,dance,3.378876517456261,-1.3890299425290726
eng_production_pruned,dark,3.383120066373545,-2.7597614302279116
eng_production_pruned,day,3.0824649861171367,-3.7593942821364323
eng_production_pruned,deer,2.131344755447595,-1.9166746470524545
eng_production_pruned,diaper,3.0007947902367955,0.8947657600579866
eng_production_pruned,did/did ya,2.845537031470437,-3.4082842538527
eng_production_pruned,dinner,3.612897528359964,-2.0824463394185924
eng_production_pruned,dirty,3.3782120406799057,-0.7434113777106607
eng_production_pruned,dish,2.9824792341985087,-2.89886352998238
eng_production_pruned,do,2.518478606378202,-1.6030604840162657
eng_production_pruned,doctor,3.48166197811057,-2.1987147898085064
eng_production_pruned,does,3.325901134558057,-5.5014812329190805
eng_production_pruned,dog,1.929801341586444,2.4964819713711823
eng_production_pruned,doll,2.104069158830887,-0.2996980374717283
eng_production_pruned,don't,1.9452144734954822,-1.611570261689928
eng_production_pruned,donkey,2.0764915415187715,-2.5224231956794805
eng_production_pruned,donut,2.1565888507300714,-2.038065406324153
eng_production_pruned,door,3.362531232691395,0.517479103767052
eng_production_pruned,down,2.2156776074615987,0.4565700020757939
eng_production_pruned,downtown,2.248990063193382,-4.609426055177671
eng_production_pruned,draw,3.4845678696414297,-2.6806956348062863
eng_production_pruned,drawer,3.662416033252326,-3.8497057179728036
eng_production_pruned,dress (object),2.9561430680227736,-2.165864317934428
eng_production_pruned,drink (action),3.050389514234408,-0.15282818702199613
eng_production_pruned,drink (beverage),2.479295892007383,-0.02544507504757575
eng_production_pruned,drive,4.291234961842157,-2.931739349876461
eng_production_pruned,drop,4.414689253025162,-3.6480099170891127
eng_production_pruned,dry (action),4.197390927487242,-3.8239997073532574
eng_production_pruned,dry (description),3.893584174995372,-3.2886334939383377
eng_production_pruned,dryer,3.909823609000592,-4.438711628068059
eng_production_pruned,duck,2.2714745141879686,1.6610806527582695
eng_production_pruned,dump,2.804874800161707,-3.8912144394473915
eng_production_pruned,each,3.139917523106753,-6.77282542158818
eng_production_pruned,ear,3.6724202176396292,1.6939433474885923
eng_production_pruned,eat,3.4613566421777886,0.43556423522259025
eng_production_pruned,egg,3.1245894975423387,-0.5967557184954765
eng_production_pruned,elephant,3.4912124884299374,-1.0269834988463504
eng_production_pruned,empty,2.927308326568843,-2.636404725680416
eng_production_pruned,every,3.407782152700504,-6.119981532291289
eng_production_pruned,eye,3.3054302425085704,2.261810664085054
eng_production_pruned,face,3.91977289689666,-1.832621899498821
eng_production_pruned,fall,4.421115372509454,-1.889924449693042
eng_production_pruned,farm,2.9301678146034265,-3.394152801350037
eng_production_pruned,fast,4.13149339301807,-3.3676283421918973
eng_production_pruned,feed,4.35960417031062,-4.149569591639945
eng_production_pruned,find,5.135999540979977,-4.015622460643843
eng_production_pruned,fine,3.020075344662099,-4.65879509465455
eng_production_pruned,finger,4.311195250173767,-0.7345530615339132
eng_production_pruned,finish,3.1310139497139655,-3.6816633604440505
eng_production_pruned,fireman,3.447640520528226,-4.033475623405944
eng_production_pruned,firetruck,2.974640344794516,-1.7044742421102916
eng_production_pruned,first,3.741000881670638,-4.599224535153658
eng_production_pruned,fish (animal),2.841984765257326,1.09590690834099
eng_production_pruned,fish (food),2.287853651111276,-0.47811955176616117
eng_production_pruned,fit,4.204237323545938,-5.3048870597702615
eng_production_pruned,fix,4.221817492541267,-2.90046102498933
eng_production_pruned,flag,2.7058173164950707,-2.415152944538657
eng_production_pruned,flower,3.507405830037824,0.3494404667289859
eng_production_pruned,food,2.9079782437813537,-1.2112301482691252
eng_production_pruned,foot,3.8523369588046537,0.09978390444526455
eng_production_pruned,for,3.7554230060879545,-4.881035950199959
eng_production_pruned,fork,4.295357798141702,-0.8334143787997187
eng_production_pruned,french fries,2.750480044704976,-0.8969090879342855
eng_production_pruned,friend,3.4929174477263745,-3.351016776825982
eng_production_pruned,frog,3.4625466082883163,-0.6792882132955707
eng_production_pruned,full,3.9025643082237953,-3.927617639508863
eng_production_pruned,game,3.428089789585593,-2.977124914635142
eng_production_pruned,garage,3.306936023546936,-3.123110927502648
eng_production_pruned,garbage,2.4825273983935343,-2.1570494003793503
eng_production_pruned,garden,3.3263534773481815,-4.198334879089484
eng_production_pruned,gas station,3.3859546049790876,-4.336097493097293
eng_production_pruned,gentle,2.295530077560729,-2.5870265631296574
eng_production_pruned,get,3.3846731421854748,-1.7387925383063016
eng_production_pruned,giraffe,2.700205048599376,-1.50697558827708
eng_production_pruned,girl,2.7846712256151323,-1.3974738527442636
eng_production_pruned,give,3.8782581530606586,-3.1334882912157953
eng_production_pruned,give me five!,1.7318233757500636,-1.251616956718468
eng_production_pruned,glass,3.1936884355902757,-2.4727719914678827
eng_production_pruned,glasses,3.1945738751908244,-1.2037602204321387
eng_production_pruned,gloves,2.782868895498733,-2.8957810477528034
eng_production_pruned,glue,2.7629938995245475,-3.8744560744865626
eng_production_pruned,go,2.423110648782523,0.6039340680252713
eng_production_pruned,go potty,2.9171027319104526,-0.8463678920292494
eng_production_pruned,gonna get you!,2.441842395254356,-1.5194068333216917
eng_production_pruned,gonna/going to,3.0853975881766296,-3.4905619396971637
eng_production_pruned,good,2.630013424463276,-1.2500645183458803
eng_production_pruned,goose,2.196242119909758,-2.259994489340677
eng_production_pruned,gotta/got to,2.6525765106159307,-4.379834634402447
eng_production_pruned,grandma*,2.1097812818035084,1.2925900407411972
eng_production_pruned,grandpa*,1.8716321560883524,0.7452350893847608
eng_production_pruned,grapes,3.351581156209722,-0.6212331088556856
eng_production_pruned,grass,3.943660885610663,-1.6629392029996029
eng_production_pruned,green,2.888880054370827,-1.6934578785338554
eng_production_pruned,green beans,2.361985530168098,-2.5038924057679495
eng_production_pruned,grrr,1.0860864847805225,0.9764567061201456
eng_production_pruned,gum,1.7809174118985862,-1.9286301351439128
eng_production_pruned,hafta/have to,3.498151359732292,-4.872187127680556
eng_production_pruned,hair,4.087914617664325,0.9483082781716035
eng_production_pruned,hamburger,3.0274930822367954,-2.0293055700712648
eng_production_pruned,hammer,2.9489936382711184,-2.3926534097714076
eng_production_pruned,hand,4.493095021029251,-0.15968280921421554
eng_production_pruned,happy,2.8573429305064817,-1.5329711768259222
eng_production_pruned,hard,4.488940965662396,-4.9673699343302244
eng_production_pruned,hat,3.1485045852590114,1.3675807946596892
eng_production_pruned,hate,2.2857093101683748,-4.938926395203249
eng_production_pruned,have,4.580495701694918,-3.8477069050484833
eng_production_pruned,he,3.2602090470237823,-3.9209963006710202
eng_production_pruned,head,4.137345185149845,-0.42529022990940546
eng_production_pruned,hear,4.482965901355251,-4.3521462631033465
eng_production_pruned,heavy,4.218284275309833,-2.842036157816878
eng_production_pruned,helicopter,2.7281003103967896,-1.8623894168399466
eng_production_pruned,hello,1.4116527725127455,0.35386492108835643
eng_production_pruned,help,3.3553294882816544,-1.0714066238291164
eng_production_pruned,hen,2.1832343507643635,-3.272785346098655
eng_production_pruned,her,3.526540659198408,-5.015583252152464
eng_production_pruned,here,3.0140932282518405,-2.051701893726991
eng_production_pruned,hers,3.257692187389093,-5.496989330795543
eng_production_pruned,hi,1.448363088195723,1.8448608447714252
eng_production_pruned,hide,3.8676847976514646,-2.8963072848302507
eng_production_pruned,high,3.693572253276989,-3.4189457269828516
eng_production_pruned,high chair,2.6621686678323626,-2.031281051172512
eng_production_pruned,him,3.3649223294066837,-4.9696501598473235
eng_production_pruned,his,3.534996122375393,-5.421563305608696
eng_production_pruned,hit,3.8845370604149605,-2.351555424995271
eng_production_pruned,hold,4.236698659225826,-2.9570284180959474
eng_production_pruned,home,3.339472101199316,-0.4906704190664906
eng_production_pruned,horse,3.34073659850501,0.31601922723809844
eng_production_pruned,hose,2.8984460408953203,-2.9852655943218163
eng_production_pruned,hot,2.2317563304525776,1.3200119988227892
eng_production_pruned,house,3.3073706715574076,-1.0260242968673907
eng_production_pruned,how,2.8703287302085987,-4.315782864112149
eng_production_pruned,hug,3.548762787331729,-0.5582945130796908
eng_production_pruned,hungry,3.493313493029277,-1.9612376678022843
eng_production_pruned,hurry,3.3559810747550745,-3.517854896512741
eng_production_pruned,hurt,3.560248626777485,-2.171340720117447
eng_production_pruned,I,2.1065036567783877,-1.1100073260516803
eng_production_pruned,ice,2.473143377351627,-0.7340939374760918
eng_production_pruned,ice cream,3.6324735114676923,-0.6069946584593514
eng_production_pruned,if,3.1165534541511737,-6.53674716051265
eng_production_pruned,inside/in,3.063882586006861,-1.4904959852787825
eng_production_pruned,into,3.249922462685055,-5.745099123035744
eng_production_pruned,is,2.8980711092790155,-3.5010498577342855
eng_production_pruned,it,2.371001958745041,-2.0476383713479422
eng_production_pruned,jacket,2.8654518001814653,-1.3899134320843387
eng_production_pruned,jar,1.5195053388251567,-1.8446281470502306
eng_production_pruned,jeans,2.7905518615398592,-3.0934492227368047
eng_production_pruned,jello,2.180771732160602,-2.6328247184790192
eng_production_pruned,jelly,3.1258992919346547,-2.8841314537585436
eng_production_pruned,juice,2.41420075321358,1.5080450415196536
eng_production_pruned,jump,3.868843519976704,-1.4045398436009493
eng_production_pruned,keys,1.7295923872412906,0.0763074716976851
eng_production_pruned,kick,3.3493774003463,-1.9327771520141546
eng_production_pruned,kiss,3.4166518080255868,-0.16922690757793646
eng_production_pruned,kitchen,4.928163411693446,-2.5414461873943806
eng_production_pruned,kitty,1.7222766192528212,1.0442229814777038
eng_production_pruned,knee,3.055320267976288,-0.8514613269009546
eng_production_pruned,knife,3.983047609340189,-2.8247762253786712
eng_production_pruned,knock,2.9192041568877096,-2.288226445539511
eng_production_pruned,ladder,3.4086187274692064,-3.54793526661322
eng_production_pruned,lady,2.725332006178866,-3.075349476771386
eng_production_pruned,lamb,2.538248646088025,-2.490116518227422
eng_production_pruned,lamp,2.9397740443979625,-3.2792626647108696
eng_production_pruned,last,4.0527694903457485,-6.694191149740218
eng_production_pruned,later,3.1310200094068006,-3.517469229888804
eng_production_pruned,lawn mower,2.3387026850701154,-2.285683689382828
eng_production_pruned,leg,4.857805452155622,-1.6928680818022472
eng_production_pruned,lemme/let me,2.5761423630847093,-2.445387820380742
eng_production_pruned,lick,3.846105995102775,-4.1743852734718985
eng_production_pruned,light,2.7196008791567534,0.3788489868641745
eng_production_pruned,like,4.560251923266673,-3.762452222103983
eng_production_pruned,lion,3.3130212982635387,-1.1176825027487567
eng_production_pruned,lips,3.38246879765785,-2.4607157272098306
eng_production_pruned,listen,3.69391281625062,-4.2354819880596315
eng_production_pruned,little (description),4.648232662998252,-3.4359468343390973
eng_production_pruned,living room,3.8051365709835676,-4.112307506175142
eng_production_pruned,lollipop,1.9992517097128804,-2.210204644754716
eng_production_pruned,long,4.539229432410979,-6.444261370825868
eng_production_pruned,look,2.9870001584025325,-1.4919760209915989
eng_production_pruned,loud,3.8482291864101894,-3.535794854030747
eng_production_pruned,love,2.7029559843203597,-0.9311280459380461
eng_production_pruned,lunch,3.773926674747442,-2.158737959909433
eng_production_pruned,mad,3.201824655064986,-3.87575171870461
eng_production_pruned,mailman,2.8382362917795696,-3.5705006911380655
eng_production_pruned,make,4.995256584019471,-4.790023200478215
eng_production_pruned,man,2.783267493975837,-2.037448500086587
eng_production_pruned,me,2.01154645388552,-0.3665708120720601
eng_production_pruned,meat,2.4496461280640878,-2.0402531504977257
eng_production_pruned,medicine,3.550504812351886,-1.975182531037125
eng_production_pruned,melon,2.3341313918476003,-2.64883750079532
eng_production_pruned,meow,2.012355876361225,1.6173369164373352
eng_production_pruned,milk,2.8406682274515695,1.4081561242354463
eng_production_pruned,mine,2.0411030772158822,0.3172212732654138
eng_production_pruned,mittens,2.3653567696670694,-2.6215243155343795
eng_production_pruned,mommy*,1.8432115647298546,4.130655361372926
eng_production_pruned,money,3.038156973286817,-1.267916620942356
eng_production_pruned,monkey,3.5889993157315114,-0.32766205561135764
eng_production_pruned,moo,1.8679491137993751,1.7044020308527608
eng_production_pruned,moon,2.4309601031708237,0.0890519769454942
eng_production_pruned,moose,1.9408134519264175,-2.6322322759545957
eng_production_pruned,mop,2.4236067848337646,-3.296932299215206
eng_production_pruned,more,2.000603487730464,0.4295949902659949
eng_production_pruned,morning,3.2310111498404943,-3.1402312617178447
eng_production_pruned,motorcycle,2.8472711508802075,-2.122168303970781
eng_production_pruned,mouse,3.280636714407811,-1.1288971072203264
eng_production_pruned,mouth,3.6220843770830724,0.45231934747929353
eng_production_pruned,movie,2.605706354862344,-2.7465144231481955
eng_production_pruned,much,3.0947361380757967,-5.038490706505999
eng_production_pruned,muffin,2.887989397009362,-2.5036362335616023
eng_production_pruned,my,2.186664682698151,-1.3797001769822221
eng_production_pruned,myself,2.7964403453749216,-4.484345529328798
eng_production_pruned,nail,3.038285306406118,-3.6026701925282287
eng_production_pruned,nap,3.781714782274097,-1.0460739889655835
eng_production_pruned,napkin,3.5567750880926488,-2.266091657286224
eng_production_pruned,naughty,1.8514425795688354,-3.488455170770438
eng_production_pruned,necklace,3.018234779662513,-2.2939211791885654
eng_production_pruned,need/need to,3.096505704735977,-3.6448237223800986
eng_production_pruned,new,3.94204314694444,-4.591269881190479
eng_production_pruned,next to,3.7058624101097677,-5.932284904852474
eng_production_pruned,nice,2.431486021887105,-1.7112240144810544
eng_production_pruned,night,2.588123717378131,-1.5358841934871788
eng_production_pruned,night night,2.0307915864802744,1.2396978680288708
eng_production_pruned,no,2.095417131147985,2.566989817196639
eng_production_pruned,noisy,3.109316873545517,-3.7256057774336493
eng_production_pruned,none,2.3655831679228885,-3.847681553065221
eng_production_pruned,noodles,2.748429099030768,-1.332092098119851
eng_production_pruned,nose,3.4135396120895405,2.184098720429399
eng_production_pruned,not,3.0163774789678945,-3.4326078743890833
eng_production_pruned,now,2.793180964345009,-2.205620316980397
eng_production_pruned,nurse,2.951840744352907,-5.203067235502948
eng_production_pruned,nuts,2.769020949300392,-2.938146868146779
eng_production_pruned,of,3.302585558032253,-5.8671342255058425
eng_production_pruned,off,2.80207765888034,-0.3222801702536601
eng_production_pruned,old,3.5901909911262004,-4.932384813459674
eng_production_pruned,on,2.9238385883940423,-0.4454293419685096
eng_production_pruned,on top of,3.51912548195134,-4.66827273807619
eng_production_pruned,open,3.5635681563268355,-0.5526357657187921
eng_production_pruned,orange (description),2.8130497937385566,-1.6162653938957214
eng_production_pruned,orange (food),3.5711438691312463,-1.0952210643866036
eng_production_pruned,other,3.086630594117974,-4.052844282499246
eng_production_pruned,ouch,1.7199098282173628,1.0570862867693722
eng_production_pruned,our,3.3533557285009143,-5.781169172020005
eng_production_pruned,out,2.2402082375295795,-0.37456345624136855
eng_production_pruned,outside,2.604637994277043,0.43573488585641984
eng_production_pruned,oven,3.6882215545690475,-3.508045482240866
eng_production_pruned,over,3.5995357534640338,-3.800842480645813
eng_production_pruned,owie/boo boo,2.027038818106737,0.60974434893089835
eng_production_pruned,owl,2.218442576600532,-0.9873699100868765
eng_production_pruned,paint,3.5356997684135956,-3.1419380257170113
eng_production_pruned,pajamas,3.8187908052769113,-1.4976140851219464
eng_production_pruned,pancake,3.049550407715372,-1.700528351154706
eng_production_pruned,pants,4.244813732944389,-0.9538075183655886
eng_production_pruned,paper,4.184844800752175,-1.2148544889421435
eng_production_pruned,park,2.9804177748419898,-1.1358489400736589
eng_production_pruned,party,3.974580018450937,-3.395707744568692
eng_production_pruned,pattycake,1.938886158897663,-1.3953960783753125
eng_production_pruned,peanut butter,3.0606239171803864,-1.8866486781468537
eng_production_pruned,peas,2.256443802110643,-1.2514215401103952
eng_production_pruned,peekaboo,2.01639576477824,0.6527344389575844
eng_production_pruned,pen,2.7823802160787356,-1.3397408400886253
eng_production_pruned,pencil,3.2238075101794617,-2.311591868554929
eng_production_pruned,penguin,2.654470390223514,-2.5959191501883727
eng_production_pruned,penis*,1.2985085288956113,-1.3539320183201322
eng_production_pruned,penny,2.574682630917885,-2.5664326112232656
eng_production_pruned,people,3.1507033364246624,-3.11084514136158
eng_production_pruned,person,3.0814457165860984,-5.5097411162808
eng_production_pruned,pet's name,1.1008809782600946,-0.04616383749830947
eng_production_pruned,pick,4.217346521400498,-4.932280680125047
eng_production_pruned,pickle,2.3681292739605664,-2.0653747812772627
eng_production_pruned,picnic,3.4129572102473964,-4.321919763133444
eng_production_pruned,picture,4.4989671231507735,-2.3362409859435482
eng_production_pruned,pig,3.5409334097373555,0.09841642987019063
eng_production_pruned,pillow,4.086700896493307,-0.9619118904075732
eng_production_pruned,pizza,3.495335006414769,-0.3811883644024293
eng_production_pruned,plant,3.1122075477358053,-2.8043460583641346
eng_production_pruned,plate,4.184163913963431,-2.16332095813163
eng_production_pruned,play,4.1896133370284465,-1.3227120585056873
eng_production_pruned,play dough,2.44089251402891,-2.443933124598724
eng_production_pruned,play pen,2.222426009584553,-4.231077318228546
eng_production_pruned,playground,2.814628192224875,-3.158849776323241
eng_production_pruned,please,2.850823967471267,1.0297263047456333
eng_production_pruned,police,2.969593884375205,-3.9164181337099007
eng_production_pruned,pony,2.2425336068834993,-2.571330817490718
eng_production_pruned,pool,2.538399476743855,-1.1042622405815345
eng_production_pruned,poor,2.7728022297732347,-5.430218004894059
eng_production_pruned,popcorn,2.521373982525098,-1.2831337151596562
eng_production_pruned,popsicle,2.294632490163448,-1.8127484236792513
eng_production_pruned,porch,2.7950349246918527,-4.1176329040448065
eng_production_pruned,potato,2.895259958196288,-2.0737497964030447
eng_production_pruned,potato chip,2.603571147039433,-1.4877606041549718
eng_production_pruned,potty,3.1955803100258238,-0.18140858925553846
eng_production_pruned,pour,4.0340339929681175,-4.603102319839646
eng_production_pruned,present,4.219019946136912,-3.081526594571864
eng_production_pruned,pretend,3.7139001214428737,-5.678690151694615
eng_production_pruned,pretty,2.2493666567571413,-1.2161028335121893
eng_production_pruned,pretzel,2.48588209533502,-2.0749146545914816
eng_production_pruned,pudding,2.4006794867606907,-3.1758250699770625
eng_production_pruned,pull,3.4684011115793347,-2.9929293846690563
eng_production_pruned,pumpkin,2.9353523996555677,-2.2082536559215815
eng_production_pruned,puppy,2.246009398790126,0.09763446665400864
eng_production_pruned,purse,2.7210823003401865,-1.7540296581784576
eng_production_pruned,push,3.324251259595663,-2.0313219064413066
eng_production_pruned,put,3.915229573718628,-3.7718281519153085
eng_production_pruned,puzzle,3.6125170033998586,-2.0358975334208878
eng_production_pruned,quack quack,1.801466607700008,1.1013195023498554
eng_production_pruned,quiet,3.8937877843287265,-3.708926458553084
eng_production_pruned,radio,2.827296325663036,-3.0317119081124386
eng_production_pruned,rain,4.280895512944138,-0.9611723821671142
eng_production_pruned,raisin,2.860477231254327,-1.5247471242294306
eng_production_pruned,read,3.7113632739295594,-1.0144790857962798
eng_production_pruned,red,2.961305083457588,-1.5878525451304848
eng_production_pruned,refrigerator,3.741984370947753,-3.024137109122645
eng_production_pruned,ride,4.273603091947053,-2.3042544048243014
eng_production_pruned,rip,3.210634362600562,-5.03178709238144
eng_production_pruned,rock,3.161582594846416,-0.5509496422373008
eng_production_pruned,rocking chair,3.007575611582083,-2.642357985187416
eng_production_pruned,roof,3.7150410189798513,-4.8231786679492075
eng_production_pruned,room,4.1818813442419644,-2.6438716061764156
eng_production_pruned,rooster,2.6566732962371984,-3.010363738056176
eng_production_pruned,run,4.777318208877969,-2.2559670201482493
eng_production_pruned,sad,3.746889625111191,-3.393356262986526
eng_production_pruned,salt,2.843928570649289,-3.536169526660726
eng_production_pruned,same,3.20772429257726,-5.132376672971448
eng_production_pruned,sandbox,2.8325298569024615,-3.001085865805819
eng_production_pruned,sandwich,4.284559852871702,-2.6959769959906774
eng_production_pruned,sauce,2.724925588112195,-3.1120685592853357
eng_production_pruned,say,3.456627454873127,-3.5030730371757666
eng_production_pruned,scared,3.778493802118161,-3.6116477301643215
eng_production_pruned,scarf,2.700862609673294,-4.455623914972898
eng_production_pruned,school,2.863267860661641,-1.390475644609657
eng_production_pruned,scissors,3.8678920750932715,-3.143099808115192
eng_production_pruned,see,2.5428401156380698,-0.7864443109639377
eng_production_pruned,shake,3.366342920863037,-3.439577656389468
eng_production_pruned,share,3.9011770357491073,-3.556345537842145
eng_production_pruned,she,3.08878332264626,-4.16927006673826
eng_production_pruned,sheep,2.8162030131498095,-1.2228259872822866
eng_production_pruned,shh/shush/hush,1.7307152891512971,0.6055240448261225
eng_production_pruned,shirt,4.130811305294154,-0.5839855971561813
eng_production_pruned,shoe,3.5935212482036745,3.126758348103413
eng_production_pruned,shopping,3.963705808212107,-3.223735765857633
eng_production_pruned,shorts,3.4506056844796658,-2.283140130758605
eng_production_pruned,shoulder,3.2878033302699485,-3.4243072499401817
eng_production_pruned,shovel,3.227556322758969,-2.6315499934452053
eng_production_pruned,show,4.675469702967105,-4.82690578867178
eng_production_pruned,shower,3.7015521552783426,-1.875542870163923
eng_production_pruned,sick,3.9521405297789873,-3.712467265946669
eng_production_pruned,sidewalk,4.096369918558756,-4.443320842364979
eng_production_pruned,sing,4.04663199833055,-2.37384942807331
eng_production_pruned,sink,4.265152243517711,-3.149850026568094
eng_production_pruned,sister,1.3010088840328193,-1.3841991110130054
eng_production_pruned,sit,2.978108935181621,-0.513308901311814
eng_production_pruned,skate,2.904545624721676,-4.631211335587323
eng_production_pruned,sky,2.880435627244823,-1.5866548973366112
eng_production_pruned,sled,1.7948633029846603,-2.6204940515580195
eng_production_pruned,sleep,4.354901984311425,-1.4688762334206678
eng_production_pruned,sleepy,3.056289906571487,-2.28820603663364
eng_production_pruned,slide (action),3.4507318524886745,-1.961690313658816
eng_production_pruned,slide (object),3.3472962169250233,-1.1583588644298644
eng_production_pruned,slipper,2.5027205354460174,-2.384479086645884
eng_production_pruned,slow,3.907642230600486,-4.956635756438541
eng_production_pruned,smile,3.703121219303856,-3.5867170622676166
eng_production_pruned,snack,2.7988058044023476,-1.4107240088550181
eng_production_pruned,sneaker,2.1966195453480846,-3.142186320175666
eng_production_pruned,snow,2.376942543000542,-1.6880990654510601
eng_production_pruned,snowman,2.921751440022276,-3.08052224846781
eng_production_pruned,snowsuit,2.2948639945595937,-4.612319337780627
eng_production_pruned,so,2.3682640308693634,-4.3586754970083295
eng_production_pruned,so big!,2.04674559350402,-1.8839606359540813
eng_production_pruned,soap,3.9465557008157486,-1.1106314445543204
eng_production_pruned,sock,2.008193059363056,0.23510971013458243
eng_production_pruned,soda/pop,1.5873491983474228,-1.5125359646089513
eng_production_pruned,sofa,2.1301874943074646,-3.3269532216877673
eng_production_pruned,soft,3.275180577525331,-2.7441389584929583
eng_production_pruned,some,2.896054604140006,-2.544505014514512
eng_production_pruned,soup,2.9763069689906034,-1.9839283846089548
eng_production_pruned,spaghetti,3.2111628760320965,-1.8371487263573083
eng_production_pruned,spill,4.429512883908431,-4.102903364135857
eng_production_pruned,splash,3.4272172165965196,-2.471936841134382
eng_production_pruned,spoon,3.4154958238418205,0.5367975200885647
eng_production_pruned,sprinkler,2.9736800042366074,-3.934395321172092
